,amt,city,Hour,category,customer_id,city_pop,zip,state,Day,is_hour_23,DayOfWeek,Month,gender,is_hour_1,is_business_day,is_hour_3,is_hour_2,is_day_12,is_day_25,is_payment_day_20,is_fraud
17723,6.46,0.0,4,1.1218691508323768,45780,5726.0,39840.0,-0.2822795741684324,28,0,0,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17724,117.01,0.0,8,0.924392147842978,63699,2395.0,78631.0,-0.1883299707076134,7,0,3,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
17725,92.13,0.0,22,-1.444683199224616,244667,1078.0,73754.0,-0.2511725138550665,2,0,3,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17726,105.78,0.40805466501489807,20,-1.444683199224616,2031,1595797.0,78248.0,-0.1883299707076134,1,0,1,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
17727,8.84,0.0,22,-0.588837873889145,51182,2749.0,28033.0,-0.1131596378888,30,0,2,1,-0.060480861447470585,0,1,0,0,0,0,0,1.0
17728,72.68,2.4605745491284696,7,0.924392147842978,281668,272.0,55606.0,0.16898721034396544,19,0,6,5,0.06780933672393567,0,0,0,0,0,0,0,0.0
17729,65.16,0.0,9,-0.09596916220399085,289125,1631.0,64470.0,-0.1157774404308786,22,0,2,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17730,104.33,0.8713393440118887,12,-0.9102272605448781,10741,1979.0,57732.0,-1.1514688560374893,7,0,0,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
17731,793.53,1.808585441062032,1,0.9184968547574354,186209,222785.0,50314.0,0.2861780043484511,7,0,6,4,0.06780933672393567,1,0,0,0,0,0,0,1.0
17732,111.11,0.0,2,0.924392147842978,183518,1507.0,56152.0,0.16898721034396544,6,0,5,4,0.06780933672393567,0,0,0,1,0,0,0,0.0
17733,15.0,0.0,19,-0.8769125935111616,71458,2504700.0,11217.0,0.24830424725916417,11,0,0,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17734,27.6,0.0,14,-1.444683199224616,96998,1166.0,14037.0,0.24830424725916417,26,0,1,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17735,4.3,0.0,14,-1.7414006772859965,70840,1617.0,60913.0,0.40769228052098855,11,0,0,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17736,294.55,0.9315582040049436,13,0.11472769218192846,213946,3343.0,31046.0,-0.2822795741684324,19,0,4,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17737,124.12,0.24803573681920785,15,-1.444683199224616,285717,1684.0,13304.0,0.24830424725916417,20,0,0,5,-0.060480861447470585,0,1,0,0,0,0,1,0.0
17738,6.38,2.5941059417529924,23,-0.588837873889145,223901,18459.0,8830.0,-0.6159506196811271,22,1,0,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17739,5.39,0.0,16,1.1218691508323768,94973,2607.0,55080.0,0.16898721034396544,25,0,0,2,-0.060480861447470585,0,1,0,0,0,1,0,0.0
17740,7.94,0.0,14,-1.7414006772859965,263922,137.0,47869.0,-0.08547258526790573,11,0,5,5,0.06780933672393567,0,0,0,0,0,0,0,0.0
17741,2.53,0.0,7,1.1218691508323768,253293,348.0,19017.0,-0.33024966895877095,6,0,0,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
17742,2.32,0.0,14,0.11472769218192846,34914,5875.0,76050.0,-0.1883299707076134,21,0,0,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17743,10.13,0.0,11,-0.5850295544656944,171311,230.0,41812.0,0.2519473396944386,31,0,6,3,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17744,77.9,2.015369112370791,23,-1.1273689906103954,86102,365.0,24927.0,-0.7925721285847098,19,1,1,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
17745,152.46,0.0,14,-0.7624900215463709,68612,606.0,87558.0,-0.06693029458104154,10,0,6,2,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17746,8.7,0.0,20,-0.588837873889145,304777,3263.0,40056.0,0.2519473396944386,27,0,0,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
17747,96.03,0.0,0,-0.6232182924237895,9756,1312922.0,85020.0,-0.9678138848996559,7,0,0,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17748,35.61,0.0,22,-0.9102272605448781,233350,1925.0,25442.0,-0.7925721285847098,27,0,5,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17749,49.66,0.0,18,-1.7414006772859965,256557,260.0,97441.0,-0.1437972224988989,7,0,1,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17750,5.66,0.0,11,1.1218691508323768,51751,1909.0,17058.0,-0.33024966895877095,31,0,3,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17751,5.07,0.0,23,-1.7414006772859965,64653,16183.0,26041.0,-0.7925721285847098,7,1,3,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17752,185.12,-0.0032786914616982354,5,-0.6232182924237895,294926,6120.0,12986.0,0.24830424725916417,25,0,5,5,-0.060480861447470585,0,0,0,0,0,1,0,0.0
17753,8.69,0.0,22,-0.9102272605448781,176200,733.0,58275.0,-0.268094939176476,1,0,0,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17754,10.8,1.1804126064449874,18,-0.7624900215463709,232771,1271.0,13615.0,0.24830424725916417,27,0,5,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17755,130.11,0.0,4,0.11472769218192846,167871,1504.0,61272.0,0.40769228052098855,30,0,5,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
17756,857.34,0.0,0,0.9184968547574354,179541,13021.0,37683.0,0.5000656006520037,4,0,3,4,0.06780933672393567,0,1,0,0,0,0,0,1.0
17757,1.52,0.0,17,-0.588837873889145,273976,16183.0,26041.0,-0.7925721285847098,15,0,2,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17758,46.86,0.0,13,-0.8769125935111616,269792,7268.0,87035.0,-0.06693029458104154,13,0,0,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
17759,76.5,0.0,15,-0.8769125935111616,16263,258.0,76566.0,-0.1883299707076134,10,0,3,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
17760,11.63,0.0,18,-1.444683199224616,172469,5211.0,55046.0,0.16898721034396544,31,0,6,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
17761,41.83,0.0,18,-0.588837873889145,214387,7155.0,72476.0,-0.5645298027378518,19,0,4,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17762,128.28,0.40930388441533005,16,-1.444683199224616,49259,601723.0,20036.0,0.40930388441533005,29,0,1,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17763,2.77,0.0,4,0.11472769218192846,164053,7430.0,3220.0,0.5689987510364858,28,0,3,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
17764,5.85,0.0,8,0.11472769218192846,666,207.0,14537.0,0.24830424725916417,1,0,1,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17765,228.96,2.4605745491284696,18,-1.7414006772859965,75108,272.0,55606.0,0.16898721034396544,13,0,2,2,0.06780933672393567,0,1,0,0,0,0,0,1.0
17766,123.17,0.0,3,0.924392147842978,208263,917.0,97377.0,-0.1437972224988989,16,0,1,4,-0.060480861447470585,0,1,1,0,0,0,0,0.0
17767,1.4,0.0,11,0.9184968547574354,158753,4677.0,92210.0,0.15850505294914607,25,0,0,3,0.06780933672393567,0,1,0,0,0,1,0,0.0
17768,3.93,0.0,10,1.1218691508323768,46306,1506.0,1330.0,-0.053572130906173396,28,0,0,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
17769,103.69,0.0,0,0.924392147842978,55552,1312.0,35651.0,0.37688069771010346,3,0,6,2,0.06780933672393567,0,0,0,0,0,0,0,0.0
17770,40.8,-0.48386443003797086,18,-1.7414006772859965,280169,1526206.0,19149.0,-0.33024966895877095,18,0,5,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17771,61.86,0.18029521364872222,6,-1.444683199224616,90326,276002.0,34112.0,0.2459494145081303,23,0,5,2,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17772,43.85,0.1557193075998849,22,-1.7414006772859965,204727,493806.0,35229.0,0.37688069771010346,14,0,6,4,0.06780933672393567,0,0,0,0,0,0,0,0.0
17773,67.46,0.24803573681920785,12,-0.9102272605448781,277186,1684.0,13304.0,0.24830424725916417,17,0,4,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17774,153.04,0.0,16,-0.7624900215463709,232509,1186.0,35554.0,0.37688069771010346,27,0,5,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17775,75.13,0.0,22,-1.1273689906103954,93372,566.0,68723.0,0.3461998779406281,24,0,6,2,0.06780933672393567,0,0,0,0,0,0,0,0.0
17776,2.03,0.5357178092709888,16,1.1218691508323768,65546,5196.0,53061.0,-0.06818746454311447,8,0,4,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
17777,7.73,0.0,3,0.9184968547574354,167757,92985.0,44902.0,-0.3730982481864606,30,0,5,3,-0.060480861447470585,0,0,1,0,0,0,0,0.0
17778,36.36,0.9105600571651702,22,-0.7624900215463709,211128,344.0,40170.0,0.2519473396944386,17,0,2,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17779,1036.43,1.5526520669248312,23,1.1218691508323768,212940,46944.0,29860.0,0.3334117904681068,18,1,3,4,0.06780933672393567,0,1,0,0,0,0,0,1.0
17780,68.61,0.0,6,-0.09596916220399085,261006,602.0,67038.0,0.3272014437787832,10,0,4,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17781,7.67,1.2078115806331018,20,-0.588837873889145,156886,1420.0,97452.0,-0.1437972224988989,24,0,6,3,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17782,46.31,0.0,19,-1.7414006772859965,77729,1312922.0,85020.0,-0.9678138848996559,15,0,4,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17783,431.21,0.0,23,-0.8769125935111616,98076,4431.0,14532.0,0.24830424725916417,26,1,1,2,-0.060480861447470585,0,1,0,0,0,0,0,1.0
17784,7.18,-0.3848192134846176,22,-0.7624900215463709,236441,34882.0,91321.0,0.15850505294914607,28,0,6,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17785,2.23,0.0,21,-0.588837873889145,71663,111.0,72165.0,-0.5645298027378518,11,0,0,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
17786,74.3,0.0,9,0.924392147842978,176846,606.0,16114.0,-0.33024966895877095,2,0,1,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17787,406.33,0.0,5,0.11472769218192846,247110,331.0,68950.0,0.3461998779406281,4,0,5,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17788,109.23,0.0,19,-1.7414006772859965,151150,7163.0,74047.0,-0.2511725138550665,22,0,4,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
17789,58.54,0.0,11,-0.09596916220399085,38764,93193.0,90250.0,0.15850505294914607,23,0,2,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
17790,487.15,0.24803573681920785,22,-0.8769125935111616,169938,1684.0,13304.0,0.24830424725916417,30,0,5,3,-0.060480861447470585,0,0,0,0,0,0,0,1.0
17791,88.24,0.0,12,-0.8769125935111616,243735,2401.0,62067.0,0.40769228052098855,2,0,3,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17792,721.96,2.881788014204773,22,0.9184968547574354,64556,254.0,62266.0,0.40769228052098855,7,0,3,2,-0.060480861447470585,0,1,0,0,0,0,0,1.0
17793,840.87,1.817577152253996,23,0.9184968547574354,78070,3776.0,33956.0,0.2459494145081303,15,1,4,2,0.06780933672393567,0,1,0,0,0,0,0,1.0
17794,276.48,1.955025982463323,18,0.924392147842978,191546,2566.0,36009.0,0.37688069771010346,8,0,0,4,-0.060480861447470585,0,1,0,0,0,0,0,1.0
17795,87.57,-0.807091439909163,5,0.924392147842978,96275,3032.0,50421.0,0.2861780043484511,26,0,1,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
17796,43.42,1.955025982463323,16,-0.7624900215463709,193282,16305.0,48043.0,0.21347107588762151,9,0,1,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17797,6.17,0.0,7,-0.6232182924237895,98450,804.0,8323.0,-0.6159506196811271,27,0,2,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
17798,477.29,0.0,19,-0.588837873889145,122151,632.0,15324.0,-0.33024966895877095,9,0,5,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
17799,75.66,0.0,5,-0.09596916220399085,208318,48194.0,42701.0,0.2519473396944386,16,0,1,4,0.06780933672393567,0,1,0,0,0,0,0,0.0
17800,9.12,0.0,5,0.9184968547574354,211590,1078.0,73754.0,-0.2511725138550665,18,0,3,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17801,23.84,0.9729719895557005,3,-0.09596916220399085,276581,337.0,94971.0,0.15850505294914607,17,0,4,5,-0.060480861447470585,0,1,1,0,0,0,0,1.0
17802,93.05,0.0,4,0.924392147842978,290496,69.0,13647.0,0.24830424725916417,23,0,3,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17803,127.19,0.0,19,-0.7624900215463709,41743,32891.0,33040.0,0.2459494145081303,25,0,4,1,0.06780933672393567,0,1,0,0,0,1,0,0.0
17804,50.23,0.0,14,-0.8769125935111616,162946,11256.0,95453.0,0.15850505294914607,27,0,2,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17805,29.51,0.0,8,-0.5850295544656944,259279,237282.0,33811.0,0.2459494145081303,9,0,3,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17806,21.23,0.6200249157309827,14,1.1218691508323768,224724,5950.0,10962.0,0.24830424725916417,23,0,1,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17807,45.93,0.648195792697679,3,-0.09596916220399085,33933,19408.0,82501.0,0.06627424724795804,21,0,0,1,0.06780933672393567,0,1,1,0,0,0,0,0.0
17808,312.32,1.900958761193047,3,0.924392147842978,215208,4680.0,1535.0,-0.053572130906173396,20,0,5,4,0.06780933672393567,0,0,1,0,0,0,1,1.0
17809,1093.85,1.4954936530848826,22,0.11472769218192846,86003,14783.0,28372.0,-0.1131596378888,19,0,1,2,0.06780933672393567,0,1,0,0,0,0,0,1.0
17810,67.07,0.0,4,-0.09596916220399085,66287,725.0,61454.0,0.40769228052098855,9,0,5,2,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17811,36.02,0.0,18,-0.7624900215463709,40419,85.0,98238.0,-0.8656597940602305,24,0,3,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17812,47.97,0.0,19,-1.444683199224616,69119,3807.0,3818.0,0.5689987510364858,10,0,6,2,0.06780933672393567,0,0,0,0,0,0,0,0.0
17813,17.97,0.0,12,-0.7624900215463709,216110,1725.0,29911.0,0.3334117904681068,20,0,5,4,-0.060480861447470585,0,0,0,0,0,0,1,0.0
17814,8.08,0.0,2,0.11472769218192846,162213,11751.0,21102.0,-0.0993454599280651,27,0,2,3,-0.060480861447470585,0,1,0,1,0,0,0,0.0
17815,1.08,0.0,15,-1.7414006772859965,77498,242.0,66941.0,0.3272014437787832,15,0,4,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17816,47.73,0.0,3,-0.09596916220399085,31842,51.0,44265.0,-0.3730982481864606,20,0,6,1,-0.060480861447470585,0,0,1,0,0,0,1,0.0
17817,3.19,0.0,15,-1.1273689906103954,147187,258.0,84735.0,0.13905225511467298,20,0,2,3,0.06780933672393567,0,1,0,0,0,0,1,0.0
17818,880.99,2.015369112370791,23,0.11472769218192846,100517,365.0,24927.0,-0.7925721285847098,28,1,3,2,0.06780933672393567,0,1,0,0,0,0,0,1.0
17819,4.94,0.0,20,-0.588837873889145,198891,2304.0,46702.0,-0.08547258526790573,12,0,4,4,0.06780933672393567,0,1,0,0,1,0,0,0.0
17820,287.45,0.0,0,0.924392147842978,93519,4431.0,14532.0,0.24830424725916417,25,0,0,2,-0.060480861447470585,0,1,0,0,0,1,0,1.0
17821,45.91,0.7137930751834922,2,-0.09596916220399085,93694,2408.0,29438.0,0.3334117904681068,25,0,0,2,-0.060480861447470585,0,1,0,1,0,1,0,0.0
17822,104.94,0.0,6,1.1218691508323768,260968,1858.0,11964.0,0.24830424725916417,10,0,4,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
17823,6.0,0.0,21,-0.588837873889145,256807,6284.0,45879.0,-0.3730982481864606,7,0,1,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
17824,64.94,0.0,10,-0.09596916220399085,287663,4290.0,89704.0,0.0,21,0,1,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
17825,15.87,0.0,6,-0.8769125935111616,132510,7987.0,10504.0,0.24830424725916417,14,0,3,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
17826,102.42,0.0,9,0.924392147842978,261155,530.0,29320.0,0.3334117904681068,10,0,4,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17827,36.18,0.0,1,-0.8769125935111616,154560,3430.0,39897.0,-0.2822795741684324,24,0,6,3,-0.060480861447470585,1,0,0,0,0,0,0,0.0
17828,295.07,0.37490245769799774,2,0.924392147842978,45646,1241364.0,92101.0,0.15850505294914607,28,0,0,1,0.06780933672393567,0,1,0,1,0,0,0,1.0
17829,9.68,0.0,19,1.1218691508323768,76398,149.0,99160.0,-0.8656597940602305,14,0,3,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17830,38.88,0.0,6,-0.5850295544656944,123429,48194.0,42701.0,0.2519473396944386,10,0,6,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
17831,77.14,0.0,18,-1.1273689906103954,286289,1504.0,61272.0,0.40769228052098855,20,0,0,5,0.06780933672393567,0,1,0,0,0,0,1,0.0
17832,7.11,0.0,20,-0.6232182924237895,283457,328.0,15484.0,-0.33024966895877095,19,0,6,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17833,17.41,2.0027414555029894,20,-1.444683199224616,286590,145.0,99783.0,2.1241023125072567,20,0,0,5,0.06780933672393567,0,1,0,0,0,0,1,0.0
17834,14.22,0.0,22,-1.7414006772859965,256872,9594.0,54487.0,-0.06818746454311447,7,0,1,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17835,2.16,0.0,22,0.11472769218192846,18176,530.0,29320.0,0.3334117904681068,11,0,4,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17836,166.4,0.0,18,-1.444683199224616,87038,1493.0,73027.0,-0.2511725138550665,20,0,2,2,-0.060480861447470585,0,1,0,0,0,0,1,0.0
17837,8.49,1.6414475657079624,11,0.11472769218192846,96706,663.0,21913.0,-0.0993454599280651,26,0,1,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
17838,721.96,2.881788014204773,22,0.9184968547574354,64556,254.0,62266.0,0.40769228052098855,7,0,3,2,-0.060480861447470585,0,1,0,0,0,0,0,1.0
17839,76.69,0.0,9,0.924392147842978,17332,242.0,66941.0,0.3272014437787832,11,0,4,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17840,54.12,0.0,15,-0.8769125935111616,279700,1523.0,29819.0,0.3334117904681068,18,0,5,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17841,4.06,1.1308505394969732,21,0.11472769218192846,59631,163415.0,66618.0,0.3272014437787832,4,0,0,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17842,6.68,0.0,0,-0.8769125935111616,55540,4878.0,96727.0,0.0,3,0,6,2,0.06780933672393567,0,0,0,0,0,0,0,0.0
17843,138.67,0.5852819672871097,7,0.924392147842978,126743,937.0,49705.0,0.21347107588762151,11,0,0,3,0.06780933672393567,0,1,0,0,0,0,0,0.0
17844,73.43,0.0,7,-0.5850295544656944,224342,753116.0,55128.0,0.16898721034396544,23,0,1,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17845,48.98,0.0,7,-0.09596916220399085,96346,1178.0,70732.0,-0.9963334395476915,26,0,1,2,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17846,187.52,0.9315582040049436,0,0.924392147842978,272885,3343.0,31046.0,-0.2822795741684324,15,0,2,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17847,81.5,0.752336051950276,6,-0.09596916220399085,132524,346.0,56546.0,0.16898721034396544,14,0,3,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17848,5.38,0.8751058268073656,12,1.1218691508323768,78658,5507.0,16314.0,-0.33024966895877095,16,0,5,2,0.06780933672393567,0,0,0,0,0,0,0,0.0
17849,967.35,1.0001722158548574,0,1.1218691508323768,118222,1368.0,3816.0,0.5689987510364858,8,0,4,3,-0.060480861447470585,0,1,0,0,0,0,0,1.0
17850,6.9,0.0,14,-0.588837873889145,32710,718.0,21872.0,-0.0993454599280651,20,0,6,1,-0.060480861447470585,0,0,0,0,0,0,1,0.0
17851,871.92,0.0,22,0.11472769218192846,179411,13021.0,37683.0,0.5000656006520037,3,0,2,4,0.06780933672393567,0,1,0,0,0,0,0,1.0
17852,897.67,1.9750667333467689,2,0.9184968547574354,14526,21635.0,45638.0,-0.3730982481864606,9,0,2,1,0.06780933672393567,0,1,0,1,0,0,0,1.0
17853,66.74,0.37490245769799774,9,-1.444683199224616,155357,1241364.0,92128.0,0.15850505294914607,24,0,6,3,0.06780933672393567,0,0,0,0,0,0,0,0.0
17854,105.98,0.0,2,0.924392147842978,229124,1504.0,61272.0,0.40769228052098855,26,0,4,4,0.06780933672393567,0,1,0,1,0,0,0,0.0
17855,8.75,0.9315582040049436,17,0.11472769218192846,175434,3343.0,31046.0,-0.2822795741684324,1,0,0,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17856,38.88,0.6550217577680789,23,-1.7414006772859965,262361,190178.0,35811.0,0.37688069771010346,10,1,4,5,0.06780933672393567,0,1,0,0,0,0,0,0.0
17857,3.4,0.0,2,0.9184968547574354,48060,1606.0,17929.0,-0.33024966895877095,29,0,1,1,-0.060480861447470585,0,1,0,1,0,0,0,0.0
17858,13.6,0.46885486404186216,18,-0.9102272605448781,177438,1645.0,82514.0,0.06627424724795804,2,0,1,4,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17859,49.24,0.0,6,-0.5850295544656944,249940,1841.0,31042.0,-0.2822795741684324,5,0,6,5,0.06780933672393567,0,0,0,0,0,0,0,0.0
17860,73.83,0.0,18,-1.7414006772859965,280097,85.0,98238.0,-0.8656597940602305,18,0,5,5,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17861,840.58,2.8392283997859775,1,-0.6232182924237895,52587,399.0,56117.0,0.16898721034396544,1,0,4,2,-0.060480861447470585,1,1,0,0,0,0,0,1.0
17862,4.94,0.0,19,0.11472769218192846,300680,19054.0,20895.0,-0.0993454599280651,26,0,6,5,0.06780933672393567,0,0,0,0,0,0,0,0.0
17863,7.32,0.0,2,1.1218691508323768,39570,680.0,49613.0,0.21347107588762151,24,0,3,1,0.06780933672393567,0,1,0,1,0,0,0,0.0
17864,25.07,0.0,16,-0.7624900215463709,200947,69.0,13647.0,0.24830424725916417,13,0,5,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17865,12.29,0.0,17,-0.7624900215463709,256514,11432.0,32784.0,0.2459494145081303,7,0,1,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17866,368.87,0.9411829173791532,0,0.9184968547574354,301669,391389.0,37932.0,0.5000656006520037,27,0,0,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17867,6.71,0.0,18,0.11472769218192846,235860,338.0,45307.0,-0.3730982481864606,28,0,6,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17868,879.81,0.9077069881827636,2,1.1218691508323768,255641,4512.0,43102.0,-0.3730982481864606,7,0,1,5,-0.060480861447470585,0,1,0,1,0,0,0,1.0
17869,53.4,0.0,10,-1.444683199224616,94288,78968.0,46143.0,-0.08547258526790573,25,0,0,2,-0.060480861447470585,0,1,0,0,0,1,0,0.0
17870,10.46,0.0,12,-1.1273689906103954,203132,732.0,68961.0,0.3461998779406281,14,0,6,4,0.06780933672393567,0,0,0,0,0,0,0,0.0
17871,97.98,0.7137930751834922,22,0.11472769218192846,272786,2408.0,29438.0,0.3334117904681068,14,0,1,5,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17872,97.65,1.5262653117516365,8,0.9184968547574354,295293,545147.0,64114.0,-0.1157774404308786,25,0,5,5,-0.060480861447470585,0,0,0,0,0,1,0,0.0
17873,45.49,0.0,14,-1.7414006772859965,203465,3688.0,16858.0,-0.33024966895877095,14,0,6,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17874,26.06,0.0,23,-0.9102272605448781,93483,95015.0,53186.0,-0.06818746454311447,24,1,6,2,0.06780933672393567,0,0,0,0,0,0,0,0.0
17875,49.5,1.1308505394969732,8,-0.09596916220399085,110824,163415.0,66618.0,0.3272014437787832,4,0,0,3,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17876,874.45,1.4240346891027378,22,0.9184968547574354,276198,493.0,68932.0,0.3461998779406281,16,0,3,5,-0.060480861447470585,0,1,0,0,0,0,0,1.0
17877,189.66,0.0,5,0.924392147842978,20090,84106.0,83646.0,0.20054907055321983,13,0,6,1,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17878,43.26,1.6496443329121409,14,-1.444683199224616,232341,190.0,4226.0,0.9411829173791532,27,0,5,4,-0.060480861447470585,0,0,0,0,0,0,0,0.0
17879,149.56,0.0,21,0.11472769218192846,185728,1804.0,38039.0,0.5000656006520037,6,0,5,4,0.06780933672393567,0,0,0,0,0,0,0,0.0
17880,78.65,0.5852819672871097,9,-0.5850295544656944,94158,4729.0,37754.0,0.5000656006520037,25,0,0,2,0.06780933672393567,0,1,0,0,0,1,0,0.0
17881,90.08,0.5357178092709888,16,-1.444683199224616,238704,5196.0,53061.0,-0.06818746454311447,29,0,0,4,0.06780933672393567,0,1,0,0,0,0,0,0.0
17882,5.59,0.0,17,-1.444683199224616,185177,111.0,72165.0,-0.5645298027378518,6,0,5,4,0.06780933672393567,0,0,0,0,0,0,0,0.0
17883,79.72,0.0,15,-1.7414006772859965,29713,1654.0,5486.0,0.0,18,0,4,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
17884,3.58,0.0,19,-1.7414006772859965,51026,1228.0,47451.0,-0.08547258526790573,30,0,2,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17885,311.16,1.955025982463323,11,0.924392147842978,148590,16305.0,48043.0,0.21347107588762151,21,0,3,3,-0.060480861447470585,0,1,0,0,0,0,0,1.0
17886,1.39,0.0,21,-1.444683199224616,19528,9496.0,38060.0,0.5000656006520037,12,0,5,1,0.06780933672393567,0,0,0,0,1,0,0,0.0
17887,1.9,0.0,17,0.11472769218192846,97346,3833.0,14733.0,0.24830424725916417,26,0,1,2,0.06780933672393567,0,1,0,0,0,0,0,0.0
17888,47.01,0.0,2,-0.09596916220399085,141938,817312.0,53228.0,-0.06818746454311447,18,0,0,3,0.06780933672393567,0,1,0,1,0,0,0,0.0
17889,63.33,0.0,3,-0.5850295544656944,48108,71463.0,35022.0,0.37688069771010346,29,0,1,1,0.06780933672393567,0,1,1,0,0,0,0,0.0
17890,82.36,0.0,5,0.924392147842978,22132,5927.0,20634.0,-0.0993454599280651,14,0,0,1,0.06780933672393567,0,1,0,0,0,0,0,0.0
17891,52.01,0.0,13,-1.7414006772859965,10828,18128.0,78584.0,-0.1883299707076134,7,0,0,1,-0.060480861447470585,0,1,0,0,0,0,0,0.0
17892,335.96,2.8454203700338985,23,0.924392147842978,26418,205.0,47863.0,-0.08547258526790573,15,1,1,1,-0.060480861447470585,0,1,0,0,0,0,0,1.0
